"date","Appliances","lights","T1","RH_1","T2","RH_2","T3","RH_3","T4","RH_4","T5","RH_5","T6","RH_6","T7","RH_7","T8","RH_8","T9","RH_9","T_out","Press_mm_hg","RH_out","Windspeed","Visibility","Tdewpoint"
"03-02-2016 06:30",60,0,20.89,43.7,20.26,42.36333333,22,45.9,20.39,45.29,19.36222222,61.43333333,4.366666667,96.59,18.43277778,40.93888889,20.705,51.7,18.2,49.9,4.5,757.7,90,3.5,40,2.95
"03-02-2016 06:40",60,0,20.89,43.7,20.2,42.29,22,45.98333333,20.39,45.29,19.37333333,61.4,4.53,96.69,18.42055556,40.92777778,20.715,51.7,18.2,49.9,4.5,757.7333333,90.33333333,3.333333333,40,3
"03-02-2016 06:50",60,0,20.82333333,43.62666667,20.2,42.29,22,46,20.32333333,45.29,19.34,61.30833333,4.53,96.62333333,18.46333333,40.96666667,20.705,51.76,18.2,49.93333333,4.5,757.7666667,90.66666667,3.166666667,40,3.05
"03-02-2016 07:00",60,10,20.79,43.59,20.2,42.29,22,46,20.39,45.29,19.32333333,61.22666667,4.5,96.59,18.43277778,40.93888889,20.7,51.745,18.2,50,4.5,757.8,91,3,40,3.1
"03-02-2016 07:10",60,10,20.79,43.59,20.2,42.43333333,22,46,20.32333333,45.29,19.29,61.025,4.5,96.65666667,18.43888889,40.94444444,20.7,51.92611111,18.23,50,4.42,757.8666667,91.16666667,3,38.16666667,3.05
"03-02-2016 07:20",60,10,20.79,43.96333333,20.2,42.5,22,46.045,20.29,45.16333333,19.29,61,4.5,96.65666667,18.41444444,40.92222222,20.7,51.82,18.29,49.93333333,4.33,757.9333333,91.33333333,3,36.33333333,3
"03-02-2016 07:30",60,10,20.79,44.16333333,20.2,42.5,22,46,20.29,45.29666667,19.29,60.89833333,4.5,96.53,18.43888889,40.93222222,20.63888889,51.53055556,18.29,49.86333333,4.25,758,91.5,3,34.5,2.95
"03-02-2016 07:40",60,10,20.79,44.29,20.2,42.56,22,45.93,20.39,45.65666667,19.29,60.81444444,4.366666667,96.3,18.39,40.88777778,20.6,51.30166667,18.29,49.79,4.17,758.0666667,91.66666667,3,32.66666667,2.9
"03-02-2016 07:50",100,10,20.79,44.36333333,20.1,42.62666667,21.92666667,45.73,20.39,45.79,19.29,60.77388889,4.3,96.3,18.39,40.85555556,20.59444444,51.07,18.29,49.76,4.08,758.1333333,91.83333333,3,30.83333333,2.85
"03-02-2016 08:00",70,0,20.79,44.56666667,20.1,42.76,21.84,45.406,20.42666667,45.79,19.29,60.32666667,4.263333333,96.2,18.39,40.38,20.53333333,50.56388889,18.29,49.7,4,758.2,92,3,29,2.8
"03-02-2016 08:10",70,0,20.79,44.83333333,20.1,42.79,21.79,45.09,20.42666667,45.45666667,19.27,59.60777778,4.245,96.15,18.38444444,39.93666667,20.5,50.04666667,18.29,49.46666667,3.98,758.3,91.33333333,3.166666667,29,2.68
"03-02-2016 08:20",90,10,20.79,44.93,20.1,42.73,21.745,44.895,20.39,44.86333333,19.255,59.03944444,4.123333333,95.86666667,18.31777778,39.65,20.445,49.46388889,18.29,49.26666667,3.97,758.4,90.66666667,3.333333333,29,2.57
"03-02-2016 08:30",190,20,20.79,44.73,20.1,42.59,21.68,44.612,20.39,44.46333333,19.21,58.54055556,3.966666667,95.39666667,18.29555556,39.42055556,20.39,49.01333333,18.29,48.8,3.95,758.5,90,3.5,29,2.45
"03-02-2016 08:40",310,20,20.79,44.545,20.1,42.53,21.6,44.67833333,20.42666667,44.62666667,19.2,58.08222222,3.826666667,95.12333333,18.29,39.23277778,20.37333333,48.63,18.2,48.33333333,3.93,758.6,89.33333333,3.666666667,29,2.33
"03-02-2016 08:50",230,30,20.79,44.5,20.2,42.36333333,21.6,44.772,20.5,44.7,19.2,57.73,3.663333333,94.73,18.29,39.07555556,20.32333333,48.26388889,18.2,48,3.92,758.7,88.66666667,3.833333333,29,2.22
"03-02-2016 09:00",170,20,20.85666667,44.63333333,20.2,42.15666667,21.6,44.7,20.645,44.7,19.2,57.42944444,3.53,94.46333333,18.29,38.85611111,20.29,47.98722222,18.2,47.66666667,3.9,758.8,88,4,29,2.1
"03-02-2016 09:10",320,20,21,44.43,20.32333333,41.9,21.6,44.585,21.19666667,44.49,19.17777778,57.20888889,3.4,94.26333333,18.29,38.69666667,20.285,47.71444444,18.26,48.52666667,3.97,758.9,87.16666667,4,29,2.02
"03-02-2016 09:20",300,0,21.06666667,44.23,20.5225,41.57,21.60555556,44.44944444,21.59666667,44.15666667,19.17777778,57.12666667,3.4,94.19,18.29,38.565,20.225,47.34611111,18.29,49.26666667,4.03,759,86.33333333,4,29,1.93
"03-02-2016 09:30",90,0,21.13333333,43.76,20.76,41.32666667,21.61666667,44.41666667,22.23333333,43.76666667,19.17777778,57.00944444,3.326666667,94.12333333,18.29,38.41055556,20.205,47.11722222,18.29,49.32666667,4.1,759.1,85.5,4,29,1.85
"03-02-2016 09:40",90,0,21.26,43.62666667,20.86,41.16333333,21.6,44.4,22.63333333,42.96666667,19.17222222,56.89888889,3.4,94.19,18.29,38.25722222,20.2,46.83111111,18.29,49.13333333,4.17,759.2,84.66666667,4,29,1.77
"03-02-2016 09:50",90,0,21.32333333,43.52666667,21.06666667,41.03,21.62222222,44.42222222,22.66666667,42.53,19.1,56.735,3.433333333,94.06,18.29,38.08777778,20.2,46.62777778,18.29,48.86,4.23,759.3,83.83333333,4,29,1.68
"03-02-2016 10:00",120,0,21.39,43.32666667,21.26333333,40.83333333,21.60555556,44.40555556,22.6,42.72333333,19.11666667,56.63888889,3.633333333,93.93333333,18.29,37.88055556,20.2,46.44777778,18.29,48.63333333,4.3,759.4,83,4,29,1.6
"03-02-2016 10:10",360,0,21.53333333,43.03333333,21.39,40.83333333,21.68888889,44.39833333,22.5,42.82666667,19.14444444,56.52166667,3.73,93.13333333,18.32888889,37.69166667,20.2,46.21777778,18.29,48.43333333,4.47,759.4666667,81.5,4.333333333,29,1.5
"03-02-2016 10:20",220,0,21.6,42.76,21.42666667,40.86,21.7,44.11357143,22.5,42.82666667,19.15,56.35611111,3.93,92.13333333,18.34555556,37.42944444,20.2,45.92944444,18.39,48.16333333,4.63,759.5333333,80,4.666666667,29,1.4
"03-02-2016 10:30",220,0,21.73,43,21.5,41,21.7,43.98222222,22.39,42.5,19.1,56.15722222,4.03,90.82666667,18.39,37.21666667,20.17777778,45.69166667,18.39,47.96333333,4.8,759.6,78.5,5,29,1.3
"03-02-2016 10:40",410,0,21.79,43.06,21.63333333,40.96333333,21.755,43.9,22.39,42.5,19.1,55.95,4.156666667,89.76666667,18.39,37.01722222,20.2,45.46,18.39,47.76,4.97,759.6666667,77,5.333333333,29,1.2
"03-02-2016 10:50",190,0,21.89,43.29,21.76,41.16333333,21.79,43.845,22.39,42.36333333,19.1,55.82777778,4.433333333,87.73,18.39611111,36.81777778,20.2,45.26722222,18.46333333,47.62666667,5.13,759.7333333,75.5,5.666666667,29,1.1
"03-02-2016 11:00",80,0,21.96333333,43.29,21.79,41.32666667,21.79,43.80222222,22.39,42.29,19.1,55.655,4.5925,85.3975,18.43888889,36.57555556,20.2,45.02944444,18.5,47.33333333,5.3,759.8,74,6,29,1
"03-02-2016 11:10",70,0,22.03333333,43.23,21.79,41.6,21.79,43.88166667,22.39,42.26,19.1,55.555,4.763333333,82.06,18.5,36.39333333,20.2,44.79333333,18.5,47.12666667,5.4,759.8333333,72.83333333,6.333333333,30.83333333,0.85
"03-02-2016 11:20",70,0,22.1,43.29,21.79,41.76666667,21.79555556,43.90555556,22.46333333,42.26,19.1,55.48333333,4.963333333,79.43,18.55,36.13,20.2,44.62,18.5,46.86333333,5.5,759.8666667,71.66666667,6.666666667,32.66666667,0.7
"03-02-2016 11:30",350,0,22.1,43.43333333,21.73,41.96666667,21.87888889,43.93888889,22.46333333,42.16333333,19.1,55.39277778,5.156666667,77.02333333,18.61666667,35.93277778,20.205,44.10777778,18.5,46.59666667,5.6,759.9,70.5,7,34.5,0.55
"03-02-2016 11:40",340,0,22.16666667,43.56,21.7,42.66333333,21.88444444,43.89388889,22.39,42.09,19.1,55.29,5.333333333,75.49666667,18.7,35.77722222,20.26,43.53777778,18.5,46.345,5.7,759.9333333,69.33333333,7.333333333,36.33333333,0.4
"03-02-2016 11:50",340,0,22.2,45.595,21.7,42.46333333,21.82333333,43.85722222,22.35666667,42.2,19.1,55.25,5.466666667,74.95666667,18.725,35.53666667,20.29,43.27,18.53333333,46.2,5.8,759.9666667,68.16666667,7.666666667,38.16666667,0.25
"03-02-2016 12:00",340,0,22.2,45,21.7,42.53,21.79,43.96611111,22.29,42.12666667,19.1,55.29,5.726666667,70.6,18.78,35.32,20.29,42.98222222,18.6,46.2,5.9,760,67,8,40,0.1
"03-02-2016 12:10",220,0,22.2,45.66666667,21.63333333,42.59,21.79,44.15944444,22.29,42,19.1,55.29,5.933333333,71.53333333,18.81277778,35.10833333,20.29,42.80666667,18.6,46.2,6.02,760.0333333,66.5,8,40,0.117
"03-02-2016 12:20",70,0,22.29,45.69333333,21.66666667,42.72333333,21.85111111,44.38111111,22.2225,41.7475,19.1,55.29,6.226666667,67.32333333,18.96333333,35.045,20.32333333,42.41666667,18.6,46.12666667,6.13,760.0666667,66,8,40,0.133
"03-02-2016 12:30",90,0,22.29,46.76666667,21.6,42.66333333,21.93277778,44.5,22.2,41.33,19.1,55.32055556,6.3,67.06333333,19.07777778,34.89333333,20.45166667,42.08777778,18.6,45.96666667,6.25,760.1,65.5,8,40,0.15
"03-02-2016 12:40",80,0,22.53333333,45.52666667,21.65,42.79,21.98777778,44.5,22.1,41.06,19.1,55.38777778,6.4,66.13,19.245,34.71,20.51111111,41.83111111,18.6,45.82666667,6.37,760.1333333,65,8,40,0.167
"03-02-2016 12:50",70,0,22.53333333,44.86,21.6,42.72333333,21.98777778,44.5,22.1,40.86,19.1,55.39388889,6.466666667,63.93,19.29,34.53666667,20.51666667,41.61222222,18.6,45.66333333,6.48,760.1666667,64.5,8,40,0.183
"03-02-2016 13:00",70,0,22.5,44.43,21.53333333,42.59,21.96333333,44.555,22,40.46666667,19.1,55.32666667,6.53,61.46333333,19.29,34.32,20.56666667,41.33111111,18.6,45.53,6.6,760.2,64,8,40,0.2
"03-02-2016 13:10",70,0,22.56666667,44.15666667,21.56666667,42.46666667,21.95722222,44.59,21.92666667,40.32666667,19.1,55.275,6.59,59.33,19.29,34.08777778,20.56111111,41.12777778,18.6,45.36333333,6.52,760.1666667,64.16666667,7.666666667,40,0.167
"03-02-2016 13:20",120,0,22.6,43.76666667,21.5,42.26666667,21.96944444,44.60833333,21.85666667,40.36333333,19.1,55.16944444,6.726666667,58.33,19.29,33.88055556,20.54444444,40.96,18.6,45.15666667,6.43,760.1333333,64.33333333,7.333333333,40,0.133
"03-02-2016 13:30",90,0,22.6,43.56,21.5,42.06,21.98166667,44.7,21.79,40.29,19.1,55.055,6.8,58.19666667,19.255,33.68722222,20.53888889,41.04444444,18.66666667,45.02666667,6.35,760.1,64.5,7,40,0.1
"03-02-2016 13:40",100,0,22.6,43.19333333,21.5,42,21.98777778,44.7,21.79,40.26,19.06666667,54.93777778,6.763333333,56.2,19.2,33.51,20.61666667,41.20277778,18.6,44.76666667,6.27,760.0666667,64.66666667,6.666666667,40,0.0667
"03-02-2016 13:50",100,10,22.6,42.86,21.39,41.7,21.90692308,44.7,21.73,40.2,19.07777778,54.81055556,6.69,59.07,19.18888889,33.48333333,20.69388889,41.33111111,18.6,44.59,6.18,760.0333333,64.83333333,6.333333333,40,0.0333
"03-02-2016 14:00",240,10,22.6,42.79,21.32333333,41.76,21.89,44.7,21.7,40.36,19.05555556,54.75,6.623333333,60.69333333,19.15555556,33.41111111,20.78,41.86555556,18.6,44.53,6.1,760,65,6,40,0
"03-02-2016 14:10",420,30,22.53333333,42.73,21.2,41.79,21.89,44.68166667,21.7,40.5,19.04444444,54.79222222,5.093333333,80.52333333,19.10555556,33.56777778,20.89166667,42.34555556,18.6,44.46666667,5.9,760.1333333,68.66666667,6,40,0.483
"03-02-2016 14:20",200,20,22.5,42.7,21.2,41.86333333,21.89,44.63714286,21.7,40.53,19.05,54.73888889,5.093333333,87.73,19.08333333,33.8,21,42.66,18.6,44.32666667,5.7,760.2666667,72.33333333,6,40,0.967
"03-02-2016 14:30",120,20,22.5,42.7,21.2,42.03,21.9725,44.59,21.7,40.66333333,19.01666667,54.645,5.33,90.19333333,19.03333333,34.02444444,21.08333333,42.94777778,18.6,44.29,5.5,760.4,76,6,40,1.45
"03-02-2016 14:40",120,20,22.39,42.62666667,21.13333333,42.09,21.945,44.59,21.7,40.82666667,19.04444444,54.62055556,5.263333333,89.8,19.01111111,34.245,21.15,43.08,18.6,44.29,5.3,760.5333333,79.66666667,6,40,1.93
"03-02-2016 14:50",120,20,22.39,42.76,21.1,42.09,21.97555556,44.59,21.76,40.9,19.03333333,54.535,5.4,90.23,19.09444444,34.53222222,21.26055556,43.21222222,18.6,44.29,5.1,760.6666667,83.33333333,6,40,2.42
"03-02-2016 15:00",220,10,22.39,42.82666667,21.1,42.09,22,44.59,21.79,41.03,19.01666667,54.45,5.4,90.42333333,19.08888889,34.58,21.34555556,43.36944444,18.6,44.2,4.9,760.8,87,6,40,2.9
"03-02-2016 15:10",160,20,22.39,43.0425,21.1,42.2,21.94,44.59,21.79,41.03,19,54.38166667,5.263333333,89.29333333,19.00555556,34.58,21.37888889,43.4,18.6,44.12666667,4.93,760.8666667,85.83333333,6,40,2.73
"03-02-2016 15:20",130,10,22.32333333,43.09,21.03333333,42.2,21.92055556,44.515,21.76,40.76,19,54.29,5.19,89.56,19,34.645,21.39,43.4,18.6,44.96666667,4.97,760.9333333,84.66666667,6,40,2.57
"03-02-2016 15:30",110,10,22.29,43.06,21,42.2,21.88375,44.51625,21.7,40.62666667,19.02222222,54.33888889,5.333333333,89.26333333,18.97555556,34.715,21.40833333,43.55666667,18.6,45.83333333,5,761,83.5,6,40,2.4
"03-02-2016 15:40",90,10,22.23,42.93333333,21,42.2,21.80428571,44.375,21.6,40.5,19,54.29,5.466666667,89.26333333,19,34.79,21.5,43.7,18.6,46.2,5.03,761.0666667,82.33333333,6,40,2.23
"03-02-2016 15:50",100,10,22.2,43.16333333,21,42.26,21.775,44.35722222,21.56666667,40.59,19,54.33277778,5.5,87.23333333,18.95722222,34.83277778,21.53888889,43.7,18.66666667,46.26,5.07,761.1333333,81.16666667,6,40,2.07
"03-02-2016 16:00",180,10,22.13333333,43.03,20.9725,42.2,21.7,44.4,21.5,40.66333333,19,54.36944444,5.56,86.09333333,18.89,34.92777778,21.6,43.745,18.6,45.96666667,5.1,761.2,80,6,40,1.9
"03-02-2016 16:10",510,10,22.1,43,20.96333333,42.46,21.7,44.44277778,21.5,40.82666667,19,54.33888889,5.763333333,84.9,18.89,35,21.66111111,43.94277778,18.6,45.82666667,5.13,761.3,80,6,40,1.93
"03-02-2016 16:20",350,10,22.1,43.06,20.89,42.36333333,21.795,45.18111111,21.5,40.9,19,54.31444444,5.763333333,80.96666667,18.89,34.95555556,21.725,44.05555556,18.6,45.56,5.17,761.4,80,6,40,1.97
"03-02-2016 16:30",310,10,22,43.15666667,20.82333333,42.23,22.13555556,46.49388889,21.5,41,19,54.35722222,5.9,78.16,18.89,34.95555556,21.79,44.275,18.66666667,45.5,5.2,761.5,80,6,40,2
"03-02-2016 16:40",300,10,22,43.43,20.79,42.56666667,22.50055556,47.33055556,21.42666667,40.93333333,19,54.4,5.9,77.75,18.89,35,21.79,44.29,18.6,45.13333333,5.23,761.6,80,6,40,2.03
"03-02-2016 16:50",270,30,22,43.62666667,20.79,42.83333333,22.86,47.68666667,21.46333333,41.06,19,54.46111111,5.9,77.56666667,18.87888889,34.98888889,21.79,44.29,18.6,44.93333333,5.27,761.7,80,6,40,2.07
"03-02-2016 17:00",270,40,21.92666667,43.9,20.7,43.06666667,23.11666667,47.65166667,21.39,41.06,19,54.53,5.866666667,77.03333333,18.82888889,34.93888889,21.79,44.20294118,18.6,44.76,5.3,761.8,80,6,40,2.1
"03-02-2016 17:10",250,40,21.89,44.23,20.7,43.26,23.28611111,47.105,21.42666667,41.06666667,19,54.565,5.8,76.49333333,18.79,34.98333333,21.75,44.11444444,18.6,44.56666667,5.32,761.9333333,80,5.666666667,40,2.1
"03-02-2016 17:20",230,30,21.89,44.36333333,20.7,43.32666667,23.37333333,46.40666667,21.5,41.2,18.96333333,54.60222222,5.763333333,76.9,18.79,35,21.79,43.98888889,18.5,44.36333333,5.33,762.0666667,80,5.333333333,40,2.1
"03-02-2016 17:30",120,30,21.79,44.43333333,20.7,43.46666667,23.39611111,45.77055556,21.5,41.2,18.95722222,54.645,5.623333333,76.96666667,18.79,35.035,21.81222222,43.80666667,18.5,44.23,5.35,762.2,80,5,40,2.1
"03-02-2016 17:40",190,30,21.79,44.56,20.7,43.53,23.40833333,45.14833333,21.5,41.26,18.90222222,54.7,5.656666667,76.9,18.725,35.09,21.88,43.62888889,18.5,43.96666667,5.37,762.3333333,80,4.666666667,40,2.1
"03-02-2016 17:50",170,30,21.79,44.59,20.7,43.66333333,23.32388889,44.55666667,21.5,40.96,18.91444444,54.61222222,5.59,76.63333333,18.7,35.09,21.95111111,43.43333333,18.5,43.82666667,5.38,762.4666667,80,4.333333333,40,2.1
"03-02-2016 18:00",120,30,21.85666667,44.66333333,20.79,43.5,23.18222222,44.26833333,21.5,40.56666667,18.89,54.33111111,5.59,76.03,18.7,35.09,22.01111111,43.26,18.5,43.645,5.4,762.6,80,4,40,2.1
"03-02-2016 18:10",120,40,21.89,44.66333333,20.85666667,43.5,23.03888889,43.96888889,21.5,40.36333333,18.89,54.08777778,5.59,75.09,18.7,35.09611111,22.07777778,43.12666667,18.46333333,43.43,5.38,762.7166667,80,4,40,2.1
"03-02-2016 18:20",460,30,21.89,44.53,20.92666667,43.33333333,22.92055556,43.655,21.5,40.23,18.89,53.85611111,5.5,74.93333333,18.7,35.16333333,22.1,43.08,18.39,43.23,5.37,762.8333333,80,4,40,2.1
"03-02-2016 18:30",600,30,22,44.45,21,43.06666667,22.89,43.59611111,21.5,40.23,18.89,53.67222222,5.5,75.2,18.7,35.2,22.16666667,43,18.39,43.09,5.35,762.95,80,4,40,2.1
"03-02-2016 18:40",280,10,22.13333333,47.86,21.13333333,42.86333333,22.89,43.66333333,21.5,40.29,18.89,53.62666667,5.59,75.6,18.64444444,35.17555556,22.2,42.87555556,18.39,43.03,5.33,763.0666667,80,4,40,2.1
"03-02-2016 18:50",100,0,22.26,52.19333333,21.2,43.06333333,22.89,44.15111111,21.445,40.35,18.89,53.74833333,5.59,76.06,18.66111111,35.23,22.15882353,42.62882353,18.39,42.9,5.32,763.1833333,80,4,40,2.1
"03-02-2016 19:00",110,20,22.32333333,51.16666667,21.32333333,44.19333333,22.89,44.56444444,21.39,40.06,18.89,54.06444444,5.59,76.02666667,18.61111111,35.22,22.10588235,42.71470588,18.39,42.9,5.3,763.3,80,4,40,2.1
"03-02-2016 19:10",130,20,22.39,50.1,21.4175,44.45,22.82888889,44.705,21.39,40.52666667,18.89,54.31777778,5.59,75.76,18.6,35.24,22.17058824,42.76352941,18.39,42.86333333,5.27,763.3833333,80.16666667,3.833333333,40,2.08
"03-02-2016 19:20",120,20,22.39,48.29333333,21.5,44.26666667,22.79,44.78,21.42666667,42.62333333,18.89,54.4,5.59,75.43333333,18.6,35.275,22.205,42.705,18.39,42.79,5.23,763.4666667,80.33333333,3.666666667,40,2.07
"03-02-2016 19:30",110,20,22.39,47.23333333,21.6,43.79666667,22.785,44.765,21.56666667,43.49,18.89,54.38166667,5.59,74.82,18.6,35.29,22.28,42.78,18.39,42.76,5.2,763.55,80.5,3.5,40,2.05
"03-02-2016 19:40",160,20,22.42666667,46.19666667,21.6,43.46333333,22.765,44.69944444,21.63333333,43.9,18.89,54.29,5.463333333,74.93333333,18.6,35.29,22.29,42.79,18.39,42.7,5.17,763.6333333,80.66666667,3.333333333,40,2.03
"03-02-2016 19:50",160,10,22.5,45.45666667,21.63333333,43.09,22.705,44.59,21.63333333,43.23333333,18.89,54.20888889,5.296666667,74.83333333,18.6,35.29,22.28,42.83277778,18.39,42.59,5.13,763.7166667,80.83333333,3.166666667,40,2.02
"03-02-2016 20:00",150,20,22.53333333,44.62333333,21.7,43.03,22.7,44.53388889,21.6,42.6,18.89,54.10222222,5.03,75.76,18.6,35.29,22.225,42.82055556,18.32333333,42.53,5.1,763.8,81,3,40,2
"03-02-2016 20:10",170,20,22.6,44.09666667,21.73,42.86333333,22.7,44.39944444,21.53333333,42.19333333,18.89,54.055,5.123333333,76.6,18.6,35.29,22.2,42.765,18.29,42.36333333,5.07,763.9166667,81.33333333,3,40,2.03
"03-02-2016 20:20",100,20,22.6,43.6,21.79,42.65666667,22.68888889,44.265,21.46333333,41.83333333,18.89,54,5.19,77.39333333,18.6,35.29,22.2,42.755,18.29,42.23,5.03,764.0333333,81.66666667,3,40,2.07
"03-02-2016 20:30",130,20,22.6,43.19333333,21.89,42.46666667,22.65,44.08555556,21.39,41.56666667,18.89,53.91055556,4.866666667,78.42333333,18.6,35.33277778,22.2,42.79,18.29,42.06,5,764.15,82,3,40,2.1
"03-02-2016 20:40",100,0,22.7,42.93,21.89,42.32666667,22.6,43.92777778,21.39,41.36333333,19.02888889,61.06833333,4.8,79.75666667,18.58888889,35.45,22.275,42.88166667,18.29,41.93333333,4.97,764.2666667,82.33333333,3,40,2.13
"03-02-2016 20:50",140,0,22.7,42.73,21.89,42.13333333,22.56111111,43.88166667,21.32333333,41.29,20.30388889,84.11,4.9,82.39666667,18.57777778,35.43277778,22.29,42.845,18.29,41.83333333,4.93,764.3833333,82.66666667,3,40,2.17
"03-02-2016 21:00",120,0,22.7,42.46666667,21.89,41.86,22.5,43.745,21.29,41.2,20.28111111,84.22666667,4.833333333,85.92333333,18.55555556,35.38166667,22.30666667,42.66611111,18.29,41.56666667,4.9,764.5,83,3,40,2.2
"03-02-2016 21:10",120,0,22.7,42.26666667,21.89,41.7,22.5,43.69388889,21.23,41.06666667,19.84722222,81.39388889,4.656666667,87.79,18.58333333,35.48333333,22.36777778,42.7,18.29,41.45,4.85,764.6,83.5,3.166666667,40,2.23
"03-02-2016 21:20",140,0,22.7,42.16333333,21.89,41.7,22.5,43.59222222,21.2,40.9,19.765,78.85055556,4.53,88.26333333,18.58333333,35.535,22.39,42.76111111,18.2,41.4,4.8,764.7,84,3.333333333,40,2.27
"03-02-2016 21:30",120,0,22.7,42.09,21.89,41.79,22.5,43.565,21.2,40.9,19.66111111,76.50555556,4.4,89.03333333,18.57777778,35.58,22.40833333,42.93055556,18.2,41.4,4.75,764.8,84.5,3.5,40,2.3
"03-02-2016 21:40",130,10,22.7,42,21.89,41.79,22.5,43.5,21.2,40.79,19.58888889,73.89111111,4.466666667,89.1,18.58888889,35.59,22.48777778,43.21111111,18.2,41.4,4.7,764.9,85,3.666666667,40,2.33
"03-02-2016 21:50",80,10,22.7,41.925,21.89,41.79,22.49388889,43.53,21.13333333,40.79,19.50555556,71.81,4.59,88.42666667,18.56666667,35.59611111,22.53888889,43.64888889,18.2,41.4,4.65,765,85.5,3.833333333,40,2.37
"03-02-2016 22:00",70,0,22.7,41.9,21.89,41.79,22.46944444,43.60777778,21.2,41.23333333,19.5,70.13777778,4.59,87.16666667,18.57777778,35.79111111,22.59444444,44.33444444,18.2,41.29,4.6,765.1,86,4,40,2.4
"03-02-2016 22:10",70,10,22.66666667,42.03,21.85666667,41.86333333,22.445,43.65833333,21.175,41.875,19.41444444,68.91888889,4.5,85.89,18.6,36.31055556,22.68888889,45.39611111,18.2,41.29,4.5,765.15,86,3.833333333,40,2.3
"03-02-2016 22:20",70,0,22.6,42.22333333,21.79,41.73,22.39,43.83833333,21.16666667,42.06,19.40833333,67.96333333,4.5,84.86666667,18.6,36.66,22.705,45.57333333,18.23,42.43333333,4.4,765.2,86,3.666666667,40,2.2
"03-02-2016 22:30",100,0,22.6,42.73,21.745,41.845,22.48166667,44.045,21.1,42.09,19.39,67.02333333,4.5,84.6,18.6,36.87388889,22.78,45.68777778,18.29,43.16,4.3,765.25,86,3.5,40,2.1
"03-02-2016 22:40",100,0,22.53333333,42.86333333,21.7,41.93333333,22.5,44.015,21.1,42.09,19.37888889,66.29666667,4.433333333,84.06,18.6,37.025,22.79555556,45.59611111,18.23,43.66666667,4.2,765.3,86,3.333333333,40,2
"03-02-2016 22:50",100,0,22.5,43.03,21.7,42.06,22.51666667,44,21.06666667,41.96666667,19.32333333,65.72333333,4.366666667,82.99333333,18.6,37.17555556,22.875,45.545,18.29,44.13333333,4.1,765.35,86,3.166666667,40,1.9
"03-02-2016 23:00",70,10,22.5,43.16333333,21.6,42.09,22.6,44,21,41.96666667,19.30666667,65.14777778,4.06,81.9,18.6,37.18222222,23.00444444,45.52111111,18.29,44.32666667,4,765.4,86,3,40,1.8
"03-02-2016 23:10",70,0,22.39,43.23,21.6,42.09,22.6,43.97777778,20.96333333,42.12666667,19.29,64.50888889,3.86,82.02666667,18.6,37.38722222,23.1,45.75111111,18.29,44.46666667,3.87,765.3833333,86.33333333,2.833333333,40,1.72
"03-02-2016 23:20",70,0,22.39,43.29,21.56666667,42.2,22.6,43.97222222,20.89,42.26,19.28,63.93555556,3.633333333,82.69666667,18.6,37.51388889,23.1,45.93777778,18.29,44.62666667,3.73,765.3666667,86.66666667,2.666666667,40,1.63
"03-02-2016 23:30",70,0,22.35666667,43.4,21.5,42.12666667,22.6,43.93888889,20.89,42.29,19.24,63.32,3.433333333,83.15666667,18.6,37.59,23.1,46.00388889,18.29,44.76,3.6,765.35,87,2.5,40,1.55
"03-02-2016 23:40",60,0,22.29,43.32666667,21.46333333,42.09,22.6,44,20.89,42.29,19.225,62.81944444,3.26,84.53,18.6,37.62055556,23.1,46.05,18.29,44.82666667,3.47,765.3333333,87.33333333,2.333333333,40,1.47
"03-02-2016 23:50",50,0,22.2,43.13333333,21.39,42.03,22.6,43.92222222,20.79,42.2,19.2,62.32611111,3.126666667,84.46333333,18.6,37.7,23.1,46.08,18.29,44.96666667,3.33,765.3166667,87.66666667,2.166666667,40,1.38
"04-02-2016 00:00",30,0,22.2,43.06,21.39,42.09,22.6,43.96666667,20.79,42.26,19.2,61.97166667,2.833333333,84.32666667,18.6,37.72,23.09444444,45.82444444,18.29,45.15666667,3.2,765.3,88,2,40,1.3
"04-02-2016 00:10",20,0,22.16666667,43.03,21.32333333,42.03,22.59444444,43.93333333,20.79,42.29,19.2,61.65277778,2.626666667,85.26666667,18.6,37.84222222,23.01111111,45.9,18.29,45.36333333,2.95,765.35,88.66666667,2.166666667,38.16666667,1.17
"04-02-2016 00:20",50,0,22.1,43.16333333,21.29,42,22.51111111,44,20.73,42.29,19.2,61.41944444,2.59,86.73,18.6,37.9,22.93277778,46.26555556,18.29,45.69,2.7,765.4,89.33333333,2.333333333,36.33333333,1.03
"04-02-2016 00:30",40,0,22.06666667,43.06,21.23,41.93333333,22.5,43.95555556,20.7,42.26,19.16111111,61.12722222,2.53,86.39666667,18.6,37.91666667,22.87888889,46.63888889,18.29,45.96333333,2.45,765.45,90,2.5,34.5,0.9
"04-02-2016 00:40",40,0,22,43,21.2,41.9,22.5,43.92777778,20.7,42.2,19.11666667,60.86333333,2.363333333,86.83333333,18.6,38,22.81777778,46.87722222,18.29,46.16333333,2.2,765.5,90.66666667,2.666666667,32.66666667,0.767
"04-02-2016 00:50",50,0,21.96333333,42.9,21.2,41.9,22.5,43.90555556,20.7,42.23,19.12777778,60.62222222,2.23,86.96,18.6,38,22.79,47.08944444,18.29,46.43333333,1.95,765.55,91.33333333,2.833333333,30.83333333,0.633
